<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.10.13	4980.20	4986.70	4924.95	4937.45	152093	4563538	230
2020.10.14	4945.35	4962.60	4912.60	4914.85	131508	3946138	230
2020.10.15	4906.50	4906.50	4805.25	4886.25	177001	5310700	230
2020.10.16	4886.45	4955.95	4867.70	4930.95	136839	4106162	230
2020.10.19	4953.25	4993.00	4885.12	4905.71	100654	3014929	230
2020.10.20	4904.85	4966.40	4895.90	4918.45	135471	4064426	230
2020.10.21	4938.30	4959.55	4830.35	4830.35	119404	3582436	230
2020.10.22	4822.95	4872.70	4779.45	4860.25	116785	3504168	230
2020.10.23	4852.35	4932.10	4837.85	4914.85	93204	2797594	230
2020.10.26	4859.60	4893.60	4780.10	4816.35	137056	4112368	230
2020.10.27	4822.50	4830.50	4676.05	4676.05	121045	3631966	230
2020.10.28	4661.05	4663.30	4516.55	4547.35	176496	5295200	230
2020.10.29	4591.20	4603.45	4506.95	4560.25	231158	6935028	230
2020.10.30	4496.35	4626.35	4489.10	4620.15	241102	7233484	230
2020.11.02	4587.65	4703.65	4576.40	4695.95	194091	5822818	230
2020.11.03	4729.65	4838.15	4724.40	4816.45	156359	4691118	230
2020.11.04	4778.65	4937.15	4678.65	4885.95	266745	8002632	230
2020.11.05	4920.05	4995.50	4916.55	4967.75	187733	5632262	230
2020.11.06	4948.25	4995.75	4911.75	4954.55	176109	5283714	230
2020.11.09	5029.80	5386.05	5017.30	5274.85	239571	7187180	230
2020.11.10	5277.00	5439.25	5277.00	5422.05	262349	7870616	230
2020.11.11	5433.95	5467.70	5407.95	5448.20	190234	5707624	230
2020.11.12	5409.50	5423.50	5314.75	5329.25	188738	5662182	230
2020.11.13	5345.65	5411.15	5330.15	5406.65	142973	4289476	230
2020.11.16	5440.60	5520.35	5400.60	5480.35	167594	5028052	230
2020.11.17	5462.25	5505.25	5440.75	5491.55	152388	4572234	230
2020.11.18	5471.00	5521.75	5451.50	5468.25	132026	3961184	230
2020.11.19	5475.65	5501.15	5449.65	5501.15	131538	3946530	180
2020.11.20	5470.15	5525.15	5460.15	5501.45	115039	3451880	230
2020.11.23	5534.35	5558.35	5491.20	5511.45	124328	3730946	210
2020.11.24	5539.25	5581.00	5535.25	5579.25	120060	3602766	210
2020.11.25	5568.25	5591.25	5545.00	5576.75	126834	3806226	210
2020.11.26	5581.65	5595.15	5550.90	5563.15	69947	2102292	210
2020.11.27	5573.30	5616.80	5559.80	5611.85	112518	3378704	210
2020.11.30	5563.85	5601.85	5496.85	5498.65	169467	5084588	210
2020.12.01	5565.85	5591.60	5528.85	5583.65	159351	4781204	210
2020.12.02	5578.25	5587.00	5550.00	5578.05	138224	4147784	210
2020.12.03	5580.65	5587.90	5544.15	5552.65	128750	3864192	210
2020.12.04	5569.65	5618.40	5563.90	5617.15	136272	4089184	210
2020.12.07	5584.90	5597.15	5533.40	5565.15	129671	3891474	210
2020.12.08	5567.45	5579.70	5520.70	5575.75	152707	4582388	210
2020.12.09	5593.65	5601.40	5527.90	5550.95	170745	5122820	210
2020.12.10	5539.05	5572.80	5508.55	5540.85	199649	5989878	210
2020.12.11	5539.05	5540.30	5464.80	5523.05	194242	5827834	210
2020.12.14	5536.55	5575.05	5507.30	5507.35	183530	5506296	210
2020.12.15	5514.95	5564.00	5511.70	5560.05	169764	5093922	210
2020.12.16	5554.90	5589.90	5513.65	5551.45	166428	4993992	210
2020.12.17	5560.55	5587.55	5536.45	5543.20	128264	3850314	145
2020.12.18	5537.90	5581.90	5497.90	5511.15	171423	5143422	210
2020.12.21	5437.85	5444.35	5297.85	5440.10	328935	9868108	210
2020.12.22	5384.50	5475.50	5384.00	5465.55	221548	6646698	210
2020.12.23	5474.65	5541.40	5465.65	5529.45	164316	4930350	210
2020.12.24	5549.30	5555.80	5515.30	5516.30	20594	619722	210
2020.12.28	5545.90	5598.65	5545.40	5578.65	97703	2933460	170
2020.12.29	5607.80	5624.55	5580.55	5584.85	178527	5356000	210
2020.12.30	5598.45	5624.20	5566.25	5566.45	135423	4063516	210
2020.12.31	5573.95	5596.20	5555.70	5564.70	26142	785926	210
2021.01.04	5592.50	5653.50	5535.75	5566.05	257515	7725586	210
2021.01.05	5586.15	5601.65	5525.65	5577.95	237105	7113242	210
2021.01.06	5583.55	5652.80	5548.55	5624.55	304947	9148410	210
2021.01.07	5661.95	5686.95	5625.70	5674.75	210972	6329228	210
2021.01.08	5711.35	5723.10	5672.10	5720.65	231445	6943490	210
