<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.21	3950.05	3998.95	3938.15	3998.35	104138	1046318	80
2021.04.22	3995.20	4021.85	3989.85	3995.25	116251	1163658	80
2021.04.23	4003.25	4020.65	3982.35	4010.25	89041	896642	90
2021.04.26	4009.20	4027.35	4004.75	4018.05	92009	929794	80
2021.04.27	4013.80	4024.70	4000.65	4014.65	77662	781272	80
2021.04.28	4005.75	4027.65	4003.85	4010.85	84164	850626	80
2021.04.29	4012.75	4033.75	3982.75	4007.15	105642	1060833	90
2021.04.30	3999.30	4004.65	3959.20	3971.95	100977	1012589	80
2021.05.03	3987.25	4010.25	3962.15	4005.25	84004	856146	90
2021.05.04	3996.30	4017.75	3915.05	3937.05	167936	1689472	80
2021.05.05	3940.25	4005.75	3939.00	3999.95	103884	1044227	80
2021.05.06	3995.05	4020.60	3972.25	4015.55	150712	1512309	90
2021.05.07	4007.15	4036.65	4001.25	4035.45	103146	1053963	80
2021.05.10	4042.65	4046.75	3994.25	3995.45	93084	942094	80
2021.05.11	3987.70	3987.75	3913.35	3942.35	223968	2242411	80
2021.05.12	3941.35	3961.35	3905.25	3923.25	212471	2127545	80
2021.05.13	3921.85	3968.70	3851.55	3958.50	205840	2064088	90
2021.05.14	3960.55	4036.55	3957.25	4034.50	125826	1299176	80
2021.05.17	4018.25	4029.40	3989.75	4012.60	151489	1547094	80
2021.05.18	4024.80	4039.00	3984.40	3984.95	118313	1219910	90
2021.05.19	3982.20	3988.60	3886.65	3946.40	232676	2341908	150
2021.05.20	3954.60	4006.50	3931.50	3998.50	141125	1439130	80
2021.05.21	4004.60	4030.60	3995.50	4023.50	132474	1352378	80
2021.05.24	4024.35	4050.30	4017.70	4041.70	75966	806404	80
2021.05.25	4039.05	4058.25	4030.45	4036.70	96491	1043598	80
2021.05.26	4047.20	4052.60	4017.55	4031.60	104548	1101427	80
2021.05.27	4030.25	4052.95	4014.95	4037.50	121370	1251461	90
2021.05.28	4050.55	4072.15	4043.75	4058.00	84478	920623	80
2021.05.31	4066.75	4067.45	4031.35	4035.60	51468	624164	80
2021.06.01	4044.25	4097.80	4035.00	4069.50	106267	1120673	80
2021.06.02	4072.10	4086.70	4059.30	4080.80	107518	1128214	80
2021.06.03	4088.75	4092.00	4047.40	4077.70	128738	1342890	80
2021.06.04	4065.05	4094.15	4062.95	4091.60	96051	1028925	80
2021.06.07	4084.75	4103.25	4065.05	4100.40	86595	926478	80
2021.06.08	4099.75	4112.35	4087.80	4101.30	105478	1110366	80
2021.06.09	4103.20	4106.05	4073.90	4094.20	90519	957081	80
2021.06.10	4097.85	4105.40	4076.30	4099.10	110877	1155665	80
2021.06.11	4097.50	4138.10	4094.30	4137.00	67591	725243	80
2021.06.14	4134.90	4150.30	4123.70	4141.80	68877	750671	80
2021.06.15	4144.55	4154.60	4137.00	4145.70	70573	759866	80
2021.06.16	4144.50	4156.20	4133.45	4146.60	100071	1119562	80
2021.06.17	4124.25	4167.20	4122.65	4159.50	115901	1298964	80
2021.06.18	4158.25	4164.05	4072.15	4079.40	158553	1634736	80
2021.06.21	4066.75	4123.35	4029.20	4122.10	200410	2056517	150
2021.06.22	4123.25	4127.85	4089.70	4118.05	209320	2142106	80
2021.06.23	4120.85	4131.55	4071.15	4079.35	179939	1850342	80
2021.06.24	4084.00	4126.50	4082.75	4122.95	162628	2471100	150
2021.06.25	4125.75	4131.10	4102.85	4118.45	133549	1417144	80
2021.06.28	4115.55	4123.75	4084.40	4094.80	163951	1696975	150
2021.06.29	4090.55	4122.35	4085.85	4103.65	177851	1840628	80
2021.06.30	4109.30	4109.55	4044.05	4071.05	204343	2109060	150
2021.07.01	4081.65	4111.30	4047.55	4088.45	218041	2231818	150
