<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.09.23	0.69116	0.69236	0.68952	0.68990	480331	72049650000	37
2020.09.24	0.68992	0.69409	0.68844	0.69338	517341	77601150000	37
2020.09.25	0.69333	0.69471	0.69233	0.69260	430423	64563450000	37
2020.09.28	0.69213	0.69469	0.69043	0.69101	437322	65598300000	37
2020.09.29	0.69100	0.69161	0.68580	0.68623	402949	60442350000	30
2020.09.30	0.68617	0.69236	0.68608	0.69108	509993	76498950000	34
2020.10.01	0.69103	0.69243	0.68917	0.69107	456634	68495100000	30
2020.10.02	0.69108	0.69244	0.68918	0.69093	493001	73950150000	37
2020.10.05	0.69062	0.69149	0.68885	0.68948	369006	55350900000	32
2020.10.06	0.68988	0.69050	0.68822	0.68898	405517	60827550000	37
2020.10.07	0.68898	0.69178	0.68793	0.69178	372883	55932450000	37
2020.10.08	0.69178	0.69499	0.69051	0.69463	334185	50127750000	37
2020.10.09	0.69463	0.69528	0.69222	0.69326	319972	47995800000	30
2020.10.12	0.69324	0.69459	0.69259	0.69278	295001	44250150000	30
2020.10.13	0.69278	0.69682	0.69206	0.69598	367958	55193700000	37
2020.10.14	0.69593	0.69746	0.69335	0.69453	355763	53364450000	35
2020.10.15	0.69453	0.69463	0.68933	0.69115	400569	60085350000	35
2020.10.16	0.69115	0.69439	0.69037	0.69248	355892	53383800000	33
2020.10.19	0.69248	0.69504	0.68948	0.68948	340628	51094200000	37
2020.10.20	0.68943	0.69171	0.68784	0.69068	346266	51939900000	32
2020.10.21	0.69063	0.69234	0.68781	0.68858	380250	57037500000	36
2020.10.22	0.68853	0.69095	0.68741	0.69033	363924	54588600000	31
2020.10.23	0.69023	0.69134	0.68770	0.68808	332353	49852950000	37
2020.10.26	0.68756	0.68852	0.68587	0.68697	358793	53818950000	30
2020.10.27	0.68697	0.69029	0.68692	0.68913	317019	47552850000	32
2020.10.28	0.68913	0.68977	0.68256	0.68313	438342	65751300000	30
2020.10.29	0.68313	0.68783	0.68156	0.68691	439713	65956950000	37
2020.10.30	0.68691	0.68881	0.68499	0.68736	433974	65096100000	30
2020.11.02	0.68717	0.69543	0.68582	0.69480	397449	59617350000	30
2020.11.03	0.69480	0.69709	0.69255	0.69372	358398	53759700000	35
2020.11.04	0.69400	0.69614	0.68898	0.69328	629553	94432950000	37
2020.11.05	0.69343	0.69614	0.69077	0.69303	514859	77228850000	37
2020.11.06	0.69303	0.69319	0.68777	0.68841	476690	71503500000	33
2020.11.09	0.68868	0.70386	0.68808	0.70138	579736	86960400000	37
2020.11.10	0.70138	0.70435	0.70043	0.70198	518168	77725200000	37
2020.11.11	0.70197	0.70489	0.70065	0.70178	378584	56787600000	33
2020.11.12	0.70178	0.70188	0.69553	0.69553	376396	56459400000	33
2020.11.13	0.69548	0.69701	0.69296	0.69403	313836	47075400000	30
2020.11.16	0.69421	0.69932	0.69409	0.69782	367549	55132350000	30
2020.11.17	0.69782	0.69803	0.69327	0.69527	345666	51849900000	31
2020.11.18	0.69524	0.69797	0.69468	0.69625	359848	53977200000	30
2020.11.19	0.69625	0.69803	0.69530	0.69648	387095	58064250000	31
2020.11.20	0.69648	0.69854	0.69441	0.69441	363011	54451650000	37
2020.11.23	0.69532	0.69789	0.69447	0.69712	326316	48947400000	30
2020.11.24	0.69712	0.70114	0.69665	0.70078	398873	59830950000	37
2020.11.25	0.70078	0.70218	0.69758	0.69758	417243	62586450000	30
2020.11.26	0.69758	0.69882	0.69565	0.69576	297630	44644500000	31
2020.11.27	0.69576	0.69872	0.69534	0.69534	263455	39518250000	37
2020.11.30	0.69462	0.70006	0.69453	0.69838	357822	53673300000	30
2020.12.01	0.69825	0.69990	0.69438	0.69518	339876	50981400000	30
2020.12.02	0.69513	0.69718	0.69147	0.69228	340939	51140850000	30
2020.12.03	0.69228	0.69375	0.68931	0.69243	320131	48019650000	30
2020.12.04	0.69243	0.69789	0.69112	0.69649	325288	48793200000	32
2020.12.07	0.69611	0.69768	0.69325	0.69543	340159	51023850000	30
2020.12.08	0.69548	0.69671	0.69259	0.69343	311201	46680150000	30
2020.12.09	0.69338	0.69632	0.69268	0.69368	314208	47061750000	31
2020.12.10	0.69368	0.69834	0.69264	0.69518	421244	63186600000	32
2020.12.11	0.69518	0.69803	0.69432	0.69583	404410	60661500000	30
2020.12.14	0.69578	0.69700	0.69315	0.69423	375217	56282550000	37
2020.12.15	0.69423	0.69779	0.69372	0.69718	396844	59526600000	36
2020.12.16	0.69708	0.69729	0.69205	0.69418	421858	63278700000	30
2020.12.17	0.69433	0.69652	0.69347	0.69498	380812	57121800000	31
2020.12.18	0.69498	0.69503	0.68911	0.68911	377596	56639400000	34
2020.12.21	0.69049	0.69173	0.68676	0.68853	519730	77959500000	37
2020.12.22	0.68858	0.68983	0.68609	0.68888	398216	59732400000	37
2020.12.23	0.68888	0.69225	0.68823	0.69093	379888	56983200000	34
2020.12.24	0.69068	0.69570	0.69029	0.69383	243878	36581700000	35
2020.12.28	0.68995	0.69422	0.68995	0.69065	321167	48175050000	37
2020.12.29	0.69077	0.69285	0.68908	0.68918	340701	51105150000	32
2020.12.30	0.68913	0.69278	0.68871	0.69078	350217	52532550000	37
2020.12.31	0.69078	0.69458	0.69021	0.69394	302652	45397800000	33
2021.01.04	0.69326	0.69613	0.68847	0.68938	452834	67925100000	34
2021.01.05	0.68933	0.69359	0.68855	0.69313	427337	64100550000	37
2021.01.06	0.69313	0.69520	0.69038	0.69243	649399	97409850000	37
2021.01.07	0.69243	0.69839	0.69198	0.69690	506548	75982200000	37
2021.01.08	0.69690	0.69932	0.69503	0.69555	534911	80236650000	37
2021.01.11	0.69604	0.69757	0.69408	0.69618	423629	63544350000	31
2021.01.12	0.69618	0.69863	0.69591	0.69708	412259	61838850000	37
2021.01.13	0.69713	0.69981	0.69593	0.69858	377855	56678250000	37
2021.01.14	0.69858	0.70305	0.69804	0.70248	418906	62835900000	37
2021.01.15	0.70216	0.70242	0.69691	0.69836	406767	61015050000	30
2021.01.18	0.69755	0.69983	0.69633	0.69783	384725	57708750000	37
2021.01.19	0.69773	0.70018	0.69563	0.69728	360471	54070650000	30
2021.01.20	0.69728	0.70550	0.69651	0.70353	386044	57906600000	30
2021.01.21	0.70348	0.70472	0.69986	0.70005	314029	47104350000	30
2021.01.22	0.70005	0.70035	0.69363	0.69363	384475	57671250000	37
2021.01.25	0.69531	0.69824	0.69441	0.69693	389090	58363500000	30
2021.01.26	0.69693	0.69906	0.69535	0.69817	349858	52478700000	30
2021.01.27	0.69817	0.69849	0.69322	0.69393	499178	74876700000	30
2021.01.28	0.69393	0.69427	0.69038	0.69238	534689	80203350000	37
2021.01.29	0.69238	0.69790	0.69068	0.69568	575608	86341200000	37
2021.02.01	0.69507	0.70013	0.69449	0.69758	502909	75436350000	37
2021.02.02	0.69758	0.70223	0.69703	0.70183	452623	67893450000	37
2021.02.03	0.70183	0.70433	0.70124	0.70291	386172	57925800000	30
2021.02.04	0.70291	0.70596	0.70242	0.70463	390066	58509900000	30
2021.02.05	0.70458	0.70588	0.70302	0.70382	375854	56378100000	31
2021.02.08	0.70380	0.70584	0.70356	0.70519	347063	52059450000	37
2021.02.09	0.70519	0.70588	0.69998	0.70280	370355	55553250000	30
2021.02.10	0.70280	0.70299	0.70047	0.70058	370872	55630800000	37
2021.02.11	0.70058	0.70257	0.70018	0.70035	299796	44969400000	37
2021.02.12	0.70035	0.70276	0.69895	0.70138	291509	43726350000	30
2021.02.15	0.70198	0.70453	0.70155	0.70363	234554	35183100000	37
2021.02.16	0.70363	0.70471	0.70208	0.70278	367501	55125150000	36
2021.02.17	0.70278	0.70787	0.70210	0.70693	401985	60297750000	37
2021.02.18	0.70679	0.70788	0.70457	0.70608	374945	56241750000	30
2021.02.19	0.70603	0.71094	0.70489	0.70963	377919	56687850000	37
2021.02.22	0.71021	0.71331	0.70841	0.70978	426070	63910500000	30
2021.02.23	0.70983	0.71944	0.70943	0.71873	432419	64862850000	37
2021.02.24	0.71868	0.72489	0.71697	0.72428	503135	75470250000	37
2021.02.25	0.72423	0.72713	0.71716	0.71758	573630	86044500000	37
2021.02.26	0.71753	0.71864	0.71238	0.71243	694046	104106900000	37
2021.03.01	0.71244	0.72356	0.71201	0.72313	472420	70863000000	37
2021.03.02	0.72313	0.72603	0.72166	0.72353	495579	74336850000	37
2021.03.03	0.72353	0.72783	0.72302	0.72673	471302	70695300000	37
2021.03.04	0.72668	0.73567	0.72543	0.73283	593962	89094300000	37
2021.03.05	0.73288	0.73624	0.72853	0.73352	605092	90763800000	37
2021.03.08	0.73243	0.73956	0.73243	0.73859	519828	77974200000	37
2021.03.09	0.73859	0.74068	0.73340	0.73368	494049	74107350000	30
2021.03.10	0.73358	0.73715	0.73276	0.73640	455078	68261700000	37
2021.03.11	0.73640	0.73803	0.73447	0.73643	395795	59369250000	30
2021.03.12	0.73643	0.74564	0.73633	0.74494	390860	58629000000	30
2021.03.15	0.74373	0.74744	0.74241	0.74278	386411	57961650000	37
2021.03.16	0.74278	0.74394	0.74092	0.74308	381767	57265050000	33
2021.03.17	0.74308	0.74538	0.74178	0.74318	394584	59187600000	32
2021.03.18	0.74318	0.74719	0.74068	0.74180	429348	64402200000	33
2021.03.19	0.74180	0.74445	0.74105	0.74213	349660	52449000000	31
2021.03.22	0.74177	0.74441	0.73620	0.73641	286363	42954450000	30
2021.03.23	0.73641	0.74488	0.73622	0.74197	347717	52157550000	30
2021.03.24	0.74197	0.74589	0.74115	0.74323	340868	51130200000	37
