<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.11.05	1.53967	1.55058	1.53830	1.54164	789597	118439550000	24
2020.11.06	1.54248	1.55261	1.54176	1.54899	719496	107924400000	24
2020.11.09	1.55007	1.55157	1.53120	1.53634	821584	123237600000	24
2020.11.10	1.53634	1.54125	1.53351	1.53939	751569	112735350000	24
2020.11.11	1.53937	1.54142	1.53308	1.53827	587111	88066650000	24
2020.11.12	1.53824	1.55188	1.53705	1.55074	621118	93167700000	24
2020.11.13	1.55071	1.55755	1.55004	1.55433	508138	76220700000	24
2020.11.16	1.55471	1.55526	1.54624	1.54923	569485	85422750000	24
2020.11.17	1.54923	1.55835	1.54849	1.55445	551352	82702800000	24
2020.11.18	1.55441	1.55542	1.54658	1.54977	554837	83225550000	24
2020.11.19	1.55000	1.55238	1.54761	1.55229	588167	88225050000	24
2020.11.20	1.55224	1.55370	1.54736	1.55258	558367	83755050000	24
2020.11.23	1.55104	1.55465	1.54617	1.54859	554272	83140800000	24
2020.11.24	1.54859	1.55205	1.54486	1.54525	559253	83887950000	24
2020.11.25	1.54525	1.55075	1.54486	1.54920	585067	87760050000	24
2020.11.26	1.54922	1.55178	1.54644	1.55036	414133	62119950000	24
2020.11.27	1.55036	1.55474	1.54805	1.55389	431939	64790850000	24
2020.11.30	1.55432	1.55529	1.54732	1.54971	629944	94491600000	24
2020.12.01	1.55077	1.56221	1.54959	1.56071	580501	87075150000	24
2020.12.02	1.56081	1.56605	1.55739	1.56466	602710	90406500000	24
2020.12.03	1.56461	1.57101	1.55994	1.56132	580438	87065700000	24
2020.12.04	1.56132	1.56610	1.54782	1.54904	583164	87474600000	24
2020.12.07	1.54968	1.55646	1.54805	1.54958	574764	86214600000	24
2020.12.08	1.54956	1.55368	1.54825	1.55093	580775	87116250000	24
2020.12.09	1.55095	1.55397	1.54419	1.54804	603099	90243450000	24
2020.12.10	1.54784	1.54972	1.54021	1.54603	649215	97382250000	24
2020.12.11	1.54598	1.54958	1.54450	1.54567	643449	96517350000	24
2020.12.14	1.54733	1.55349	1.54600	1.54974	597814	89672100000	24
2020.12.15	1.54966	1.55177	1.54215	1.54279	600900	90135000000	24
2020.12.16	1.54290	1.55662	1.54241	1.55414	623726	93558900000	24
2020.12.17	1.55414	1.56231	1.55265	1.56020	591939	88790850000	24
2020.12.18	1.56028	1.56694	1.55950	1.56672	579746	86961900000	24
2020.12.21	1.56394	1.57432	1.56317	1.57366	769575	115436250000	24
2020.12.22	1.57365	1.57845	1.56839	1.56966	630454	94568100000	24
2020.12.23	1.56965	1.57186	1.56420	1.56526	629137	94370550000	24
2020.12.24	1.56534	1.56848	1.56075	1.56428	394254	59138100000	24
2020.12.28	1.56583	1.57307	1.56424	1.57014	518098	77714700000	24
2020.12.29	1.57014	1.57158	1.56588	1.56983	543937	81590550000	24
2020.12.30	1.56977	1.57366	1.56611	1.56790	542385	81357750000	24
2020.12.31	1.56790	1.56897	1.55668	1.55826	344895	51734250000	24
2021.01.04	1.55610	1.56793	1.55502	1.56418	536391	80458650000	24
2021.01.05	1.56418	1.56670	1.55644	1.55696	489159	73373850000	24
2021.01.06	1.55742	1.56575	1.55703	1.56186	686050	102907500000	24
2021.01.07	1.56186	1.56379	1.55429	1.55715	533440	80016000000	24
2021.01.08	1.55715	1.55803	1.55004	1.55281	551189	82678350000	24
2021.01.11	1.55199	1.55900	1.54969	1.55324	473349	71002350000	24
2021.01.12	1.55325	1.55357	1.54832	1.55135	465721	69858150000	24
2021.01.13	1.55137	1.55357	1.54170	1.54302	447412	67111800000	24
2021.01.14	1.54299	1.54441	1.53341	1.53512	476497	71474550000	24
2021.01.15	1.53589	1.54321	1.53490	1.53760	458674	68801100000	24
2021.01.18	1.53832	1.54488	1.53660	1.53990	402063	60309450000	24
2021.01.19	1.53990	1.54781	1.53838	1.54433	418896	62834400000	24
2021.01.20	1.54438	1.54518	1.52673	1.52888	426048	63907200000	24
2021.01.21	1.52890	1.53845	1.52837	1.53624	361693	54253950000	22
2021.01.22	1.53619	1.55010	1.53587	1.54930	437727	65659050000	20
2021.01.25	1.54630	1.54921	1.54292	1.54572	469205	70380750000	20
2021.01.26	1.54572	1.54966	1.54316	1.54332	425279	63791850000	20
2021.01.27	1.54332	1.55186	1.54176	1.54936	575810	86371500000	20
2021.01.28	1.54936	1.55929	1.54704	1.55476	620228	93034200000	20
2021.01.29	1.55475	1.55808	1.54712	1.54996	661745	99261750000	20
2021.02.01	1.55115	1.55390	1.54546	1.54900	581235	87185250000	20
2021.02.02	1.54900	1.55129	1.53885	1.53919	532419	79862850000	20
2021.02.03	1.53918	1.54010	1.53486	1.53865	454115	68117250000	20
2021.02.04	1.53865	1.53961	1.53195	1.53423	451386	67707900000	20
2021.02.05	1.53423	1.53855	1.53122	1.53617	418137	62720550000	20
2021.02.08	1.53554	1.53854	1.53425	1.53425	399567	59935050000	20
2021.02.09	1.53423	1.54370	1.53423	1.53787	458214	68732100000	20
2021.02.10	1.53781	1.54125	1.53740	1.53889	459008	68851200000	20
2021.02.11	1.53881	1.54134	1.53681	1.54072	383701	57555150000	20
2021.02.12	1.54061	1.54414	1.53738	1.53849	377851	56677650000	20
2021.02.15	1.53754	1.53839	1.53215	1.53249	252105	37815750000	20
2021.02.16	1.53249	1.53782	1.53124	1.53557	422867	63430050000	20
2021.02.17	1.53548	1.53707	1.52828	1.52916	461196	69179400000	20
2021.02.18	1.52954	1.53670	1.52836	1.53229	417011	62551650000	20
2021.02.19	1.53229	1.53773	1.52794	1.52839	413959	62093850000	20
2021.02.22	1.52749	1.53507	1.52620	1.53275	452147	67822050000	20
2021.02.23	1.53275	1.53492	1.52803	1.52901	460277	69041550000	20
2021.02.24	1.52904	1.53042	1.52096	1.52152	528698	79304700000	20
2021.02.25	1.52152	1.53532	1.52073	1.53351	624432	93664800000	20
2021.02.26	1.53357	1.53873	1.52899	1.53778	740168	111025200000	20
2021.03.01	1.53608	1.53747	1.52261	1.52357	497633	74644950000	20
2021.03.02	1.52357	1.52826	1.52003	1.52665	531305	79695750000	20
2021.03.03	1.52663	1.52808	1.52211	1.52620	519126	77868900000	20
2021.03.04	1.52620	1.52700	1.51400	1.51542	634216	95132400000	20
2021.03.05	1.51528	1.51782	1.50610	1.50799	643102	96465300000	20
2021.03.08	1.50765	1.50807	1.49914	1.49954	593547	89032050000	20
2021.03.09	1.49951	1.50520	1.49854	1.50306	534068	80110200000	20
2021.03.10	1.50320	1.50681	1.50231	1.50473	496008	74401200000	20
2021.03.11	1.50479	1.50654	1.50093	1.50146	448409	67261350000	20
2021.03.12	1.50161	1.50194	1.48931	1.49082	446440	66966000000	20
2021.03.15	1.49042	1.49147	1.48427	1.48807	388627	58294050000	20
2021.03.16	1.48827	1.49023	1.47945	1.48071	400543	60081450000	20
2021.03.17	1.48071	1.48909	1.48031	1.48608	439381	65907150000	20
2021.03.18	1.48608	1.49158	1.48063	1.48799	718559	107783850000	20
2021.03.19	1.48799	1.49056	1.48397	1.48755	617286	92592900000	20
2021.03.22	1.48708	1.49545	1.48500	1.49419	542650	81397500000	20
2021.03.23	1.49419	1.49734	1.48551	1.49069	622778	93416700000	20
2021.03.24	1.49069	1.49257	1.48381	1.48546	575353	86302950000	20
2021.03.25	1.48546	1.48975	1.48220	1.48335	624912	93736800000	20
2021.03.26	1.48335	1.48592	1.48014	1.48368	545893	81883950000	20
2021.03.29	1.48239	1.48702	1.48087	1.48097	551558	82733700000	20
2021.03.30	1.48097	1.48290	1.47698	1.47962	380436	57065400000	20
2021.03.31	1.47971	1.47991	1.47260	1.47336	555032	83254800000	20
2021.04.01	1.47336	1.47971	1.47243	1.47690	527900	79185000000	20
2021.04.02	1.47688	1.48029	1.47496	1.47886	227370	34105500000	20
2021.04.05	1.47825	1.48117	1.47419	1.47885	392905	58935750000	20
2021.04.06	1.47885	1.49341	1.47829	1.49190	515615	77342250000	20
2021.04.07	1.49178	1.50325	1.49119	1.49555	386425	57963750000	20
2021.04.08	1.49555	1.49952	1.49439	1.49620	492687	73903050000	20
2021.04.09	1.49612	1.49978	1.48938	1.49110	516860	77529000000	20
2021.04.12	1.49167	1.49711	1.48934	1.49613	526826	79023900000	20
2021.04.13	1.49620	1.50273	1.49434	1.49744	521874	78281100000	20
