<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.18	141.067	141.188	140.347	140.829	775500	116325000000	28
2021.01.19	140.827	141.726	140.735	141.546	826800	124020000000	28
2021.01.20	141.546	142.322	141.067	141.314	863818	129572700000	28
2021.01.21	141.314	142.209	141.272	142.080	734213	110131950000	23
2021.01.22	142.078	142.195	141.503	141.971	781649	117247350000	23
2021.01.25	141.819	142.312	141.643	141.832	827528	124129200000	28
2021.01.26	141.832	142.443	141.272	142.288	903946	135591900000	28
2021.01.27	142.288	142.846	142.188	142.380	845255	126788250000	28
2021.01.28	142.380	143.256	142.178	142.918	952376	142856400000	28
2021.01.29	142.921	143.942	142.902	143.443	961526	144228900000	23
2021.02.01	143.552	144.087	143.292	143.292	910753	136612950000	28
2021.02.02	143.299	143.761	143.120	143.431	828373	124255950000	28
2021.02.03	143.431	143.676	143.101	143.285	798333	119749950000	28
2021.02.04	143.285	144.350	142.827	144.240	827553	124132950000	28
2021.02.05	144.240	144.879	144.099	144.762	785330	117799500000	23
2021.02.08	144.431	144.921	144.385	144.502	495651	74347650000	28
2021.02.09	144.502	144.656	144.022	144.451	553408	83011200000	28
2021.02.10	144.451	145.055	144.340	144.614	492517	73877550000	28
2021.02.11	144.614	144.892	144.503	144.684	460345	69051750000	28
2021.02.12	144.684	145.555	144.484	145.555	437368	65605200000	23
2021.02.15	145.263	146.623	145.249	146.422	440003	66000450000	27
2021.02.16	146.422	147.449	146.276	147.386	539768	80965200000	28
2021.02.17	147.388	147.554	146.404	146.522	559037	83855550000	28
2021.02.18	146.521	147.779	146.521	147.630	487006	73050900000	28
2021.02.19	147.630	148.146	147.274	147.672	473775	71066250000	23
2021.02.22	147.648	148.281	147.533	147.697	529706	79455900000	28
2021.02.23	147.697	148.599	147.642	148.483	481137	72170550000	27
2021.02.24	148.483	150.105	148.299	149.659	562755	84413250000	28
2021.02.25	149.659	150.433	148.471	148.819	718013	107701950000	28
2021.02.26	148.819	149.158	147.393	148.504	787581	118137150000	23
2021.03.01	148.326	149.286	148.268	148.658	577699	86654850000	28
2021.03.02	148.658	149.184	148.102	148.830	581364	87204600000	28
2021.03.03	148.830	149.686	148.778	149.257	598943	89841450000	28
2021.03.04	149.259	150.719	149.032	149.973	665688	99853200000	28
2021.03.05	149.973	150.357	149.346	149.870	818750	122812500000	23
2021.03.08	149.490	150.688	149.455	150.483	972978	145946700000	28
2021.03.09	150.493	151.266	150.339	150.672	863596	129539400000	28
2021.03.10	150.675	151.178	150.507	150.912	864547	129682050000	28
2021.03.11	150.910	151.822	150.773	151.767	806842	121026300000	28
2021.03.12	151.767	152.223	151.215	151.720	898442	134766300000	23
2021.03.15	151.679	152.104	151.187	151.702	777212	116581800000	28
2021.03.16	151.702	151.740	150.772	151.397	567588	85138200000	28
2021.03.17	151.397	152.060	151.324	151.923	808165	121224750000	28
2021.03.18	151.923	152.540	151.447	151.658	903270	135490500000	28
2021.03.19	151.659	151.798	150.555	151.021	799632	119944800000	23
2021.03.22	150.251	150.920	150.249	150.832	743043	111456450000	28
2021.03.23	150.832	150.863	149.070	149.341	817102	122565300000	28
2021.03.24	149.341	149.434	148.515	148.796	685918	102887700000	28
