Local time,Open,High,Low,Close,Volume
26.10.2015 22:00:00.000 GMT+0100,17583.992,17635.999,17540.304,17582.987,30.351100000000002
27.10.2015 22:00:00.000 GMT+0100,17602.602,17774.789,17550.296,17774.789,20.200300000000002
28.10.2015 22:00:00.000 GMT+0100,17725.691,17785.971,17683.605,17752.975,27.1589
29.10.2015 22:00:00.000 GMT+0100,17831.529,17840.865,17666.947,17666.947,15.827600000000002
30.10.2015 22:00:00.000 GMT+0100,17666.947,17666.947,17666.947,17666.947,0
31.10.2015 22:00:00.000 GMT+0100,17666.947,17666.947,17666.947,17666.947,0
01.11.2015 23:00:00.000 GMT+0100,17649.599,17814.839,17649.599,17813.186,14.842699999999999
02.11.2015 23:00:00.000 GMT+0100,17803.014,17979.995,17768.018,17960.353,17.581300000000002
03.11.2015 23:00:00.000 GMT+0100,17921.989,17981.957,17828.104,17887.554,26.741999999999997
04.11.2015 23:00:00.000 GMT+0100,17868.175,17934.127,17775.683,17845.938,17.434200000000004
05.11.2015 23:00:00.000 GMT+0100,17864.902,17912.924,17763.823,17908.930,32.891
06.11.2015 23:00:00.000 GMT+0100,17908.930,17908.930,17908.930,17908.930,0
07.11.2015 23:00:00.000 GMT+0100,17908.930,17908.930,17908.930,17908.930,0
08.11.2015 23:00:00.000 GMT+0100,17890.993,17890.993,17663.733,17726.766,28.294399999999996
09.11.2015 23:00:00.000 GMT+0100,17751.919,17767.998,17654.728,17764.986,28.9507
10.11.2015 23:00:00.000 GMT+0100,17766.993,17842.689,17691.744,17698.451,28.821199999999997
11.11.2015 23:00:00.000 GMT+0100,17733.830,17760.986,17439.752,17447.873,34.0369
12.11.2015 23:00:00.000 GMT+0100,17453.569,17490.986,17236.635,17243.859,25.779999999999998
13.11.2015 23:00:00.000 GMT+0100,17243.859,17243.859,17243.859,17243.859,0
14.11.2015 23:00:00.000 GMT+0100,17243.859,17243.859,17243.859,17243.859,0
15.11.2015 23:00:00.000 GMT+0100,17171.809,17478.818,17164.677,17475.230,26.1007
16.11.2015 23:00:00.000 GMT+0100,17476.666,17598.208,17439.072,17484.848,13.649799999999999
17.11.2015 23:00:00.000 GMT+0100,17470.312,17749.493,17448.486,17737.886,39.427299999999995
18.11.2015 23:00:00.000 GMT+0100,17755.048,17803.929,17681.300,17732.731,42.3165
19.11.2015 23:00:00.000 GMT+0100,17759.475,17913.821,17748.743,17823.875,52.76129999999999
20.11.2015 23:00:00.000 GMT+0100,17823.875,17823.875,17823.875,17823.875,0
21.11.2015 23:00:00.000 GMT+0100,17823.875,17823.875,17823.875,17823.875,0
22.11.2015 23:00:00.000 GMT+0100,17847.375,17866.338,17746.281,17787.937,72.8774
23.11.2015 23:00:00.000 GMT+0100,17801.892,17860.487,17653.726,17815.825,47.2056
24.11.2015 23:00:00.000 GMT+0100,17806.984,17862.998,17781.026,17813.936,60.9315
25.11.2015 23:00:00.000 GMT+0100,17842.567,17902.534,17829.803,17883.909,3.0639000000000003
26.11.2015 23:00:00.000 GMT+0100,17798.474,17832.849,17742.658,17799.691,41.377
27.11.2015 23:00:00.000 GMT+0100,17799.691,17799.691,17799.691,17799.691,0
28.11.2015 23:00:00.000 GMT+0100,17799.691,17799.691,17799.691,17799.691,0
29.11.2015 23:00:00.000 GMT+0100,17791.835,17867.161,17719.011,17729.367,25.711000000000002
30.11.2015 23:00:00.000 GMT+0100,17821.900,17892.861,17767.638,17886.979,14.3664
01.12.2015 23:00:00.000 GMT+0100,17900.459,17914.587,17705.187,17728.937,9.7285
02.12.2015 23:00:00.000 GMT+0100,17781.089,17879.696,17420.607,17476.847,13.791299999999998
03.12.2015 23:00:00.000 GMT+0100,17531.576,17868.009,17457.813,17844.463,35.1652
04.12.2015 23:00:00.000 GMT+0100,17844.463,17844.463,17844.463,17844.463,0
05.12.2015 23:00:00.000 GMT+0100,17844.463,17844.463,17844.463,17844.463,0
06.12.2015 23:00:00.000 GMT+0100,17818.854,17879.618,17636.645,17734.893,40.583299999999994
07.12.2015 23:00:00.000 GMT+0100,17697.878,17730.749,17481.498,17568.969,42.08449999999999
08.12.2015 23:00:00.000 GMT+0100,17600.734,17767.948,17398.282,17491.945,41.389199999999995
09.12.2015 23:00:00.000 GMT+0100,17502.909,17699.512,17456.887,17575.860,12.102700000000002
10.12.2015 23:00:00.000 GMT+0100,17600.993,17611.297,17226.852,17256.829,11.871
11.12.2015 23:00:00.000 GMT+0100,17256.829,17256.829,17256.829,17256.829,0
12.12.2015 23:00:00.000 GMT+0100,17256.829,17256.829,17256.829,17256.829,0
13.12.2015 23:00:00.000 GMT+0100,17329.914,17399.340,17135.556,17371.946,10.4302
14.12.2015 23:00:00.000 GMT+0100,17357.952,17627.916,17344.086,17534.874,23.905600000000003
15.12.2015 23:00:00.000 GMT+0100,17592.721,17784.075,17480.035,17750.981,31.153000000000006
16.12.2015 23:00:00.000 GMT+0100,17702.844,17816.696,17490.326,17504.586,11.026
17.12.2015 23:00:00.000 GMT+0100,17387.973,17458.014,17124.171,17126.086,10.4873
18.12.2015 23:00:00.000 GMT+0100,17126.086,17126.086,17126.086,17126.086,0
19.12.2015 23:00:00.000 GMT+0100,17126.086,17126.086,17126.086,17126.086,0
20.12.2015 23:00:00.000 GMT+0100,17162.505,17277.538,17110.569,17247.842,20.4011
21.12.2015 23:00:00.000 GMT+0100,17306.347,17450.378,17200.925,17415.923,28.840100000000003
22.12.2015 23:00:00.000 GMT+0100,17439.648,17604.995,17437.961,17603.833,12.4114
23.12.2015 23:00:00.000 GMT+0100,17550.788,17604.901,17537.871,17544.985,1.7779999999999998
24.12.2015 23:00:00.000 GMT+0100,17544.985,17544.985,17544.985,17544.985,0
25.12.2015 23:00:00.000 GMT+0100,17544.985,17544.985,17544.985,17544.985,0
26.12.2015 23:00:00.000 GMT+0100,17544.985,17544.985,17544.985,17544.985,0
27.12.2015 23:00:00.000 GMT+0100,17530.910,17545.929,17431.818,17523.918,2.4067
28.12.2015 23:00:00.000 GMT+0100,17555.119,17748.992,17551.333,17725.956,17.216699999999996
29.12.2015 23:00:00.000 GMT+0100,17719.979,17724.999,17583.946,17600.875,11.955999999999998
30.12.2015 23:00:00.000 GMT+0100,17623.967,17626.750,17444.995,17551.883,2.1806
31.12.2015 23:00:00.000 GMT+0100,17551.883,17551.883,17551.883,17551.883,0
01.01.2016 23:00:00.000 GMT+0100,17551.883,17551.883,17551.883,17551.883,0
02.01.2016 23:00:00.000 GMT+0100,17551.883,17551.883,17551.883,17551.883,0
03.01.2016 23:00:00.000 GMT+0100,17257.888,17270.525,16954.654,17145.086,9.1098
04.01.2016 23:00:00.000 GMT+0100,17203.073,17213.417,17037.760,17156.624,11.609200000000001
05.01.2016 23:00:00.000 GMT+0100,17038.836,17072.541,16813.592,16909.931,11.797300000000002
06.01.2016 23:00:00.000 GMT+0100,16690.210,16805.816,16460.476,16512.911,23.9596
07.01.2016 23:00:00.000 GMT+0100,16669.702,16757.996,16314.790,16339.859,27.604200000000002
08.01.2016 23:00:00.000 GMT+0100,16339.859,16339.859,16339.859,16339.859,0
09.01.2016 23:00:00.000 GMT+0100,16339.859,16339.859,16339.859,16339.859,0
10.01.2016 23:00:00.000 GMT+0100,16249.801,16462.836,16229.920,16391.993,27.613800000000005
11.01.2016 23:00:00.000 GMT+0100,16293.273,16592.818,16268.911,16507.841,25.915200000000006
12.01.2016 23:00:00.000 GMT+0100,16557.974,16626.226,16116.808,16149.886,16.4179
13.01.2016 23:00:00.000 GMT+0100,16249.996,16482.986,16074.427,16368.873,34.6316
14.01.2016 23:00:00.000 GMT+0100,16225.568,16267.759,15836.927,15980.942,15.942699999999999
15.01.2016 23:00:00.000 GMT+0100,15980.942,15980.942,15980.942,15980.942,0
16.01.2016 23:00:00.000 GMT+0100,15980.942,15980.942,15980.942,15980.942,0
17.01.2016 23:00:00.000 GMT+0100,16056.985,16137.094,15957.917,15989.808,7.218400000000001
18.01.2016 23:00:00.000 GMT+0100,16165.956,16276.870,15898.864,16016.877,14.160799999999998
19.01.2016 23:00:00.000 GMT+0100,15725.610,15897.000,15448.830,15771.866,18.063100000000002
20.01.2016 23:00:00.000 GMT+0100,15722.809,16040.995,15646.837,15874.837,44.11280000000001
21.01.2016 23:00:00.000 GMT+0100,16008.846,16136.889,15974.855,16095.985,34.35600000000001
22.01.2016 23:00:00.000 GMT+0100,16095.985,16095.985,16095.985,16095.985,0
23.01.2016 23:00:00.000 GMT+0100,16095.985,16095.985,16095.985,16095.985,0
24.01.2016 23:00:00.000 GMT+0100,16094.989,16095.994,15880.665,15894.000,40.7186
25.01.2016 23:00:00.000 GMT+0100,15809.945,16185.997,15724.780,16167.875,42.2802
26.01.2016 23:00:00.000 GMT+0100,16115.841,16234.999,15874.813,15941.829,31.182700000000004
27.01.2016 23:00:00.000 GMT+0100,15949.920,16139.079,15858.935,16066.940,29.555899999999998
28.01.2016 23:00:00.000 GMT+0100,16206.717,16453.949,16135.802,16445.868,22.825000000000003
29.01.2016 23:00:00.000 GMT+0100,16445.868,16445.868,16445.868,16445.868,0
30.01.2016 23:00:00.000 GMT+0100,16445.868,16445.868,16445.868,16445.868,0
31.01.2016 23:00:00.000 GMT+0100,16433.911,16509.989,16293.811,16444.843,15.625799999999998
01.02.2016 23:00:00.000 GMT+0100,16376.849,16385.407,16104.978,16159.955,15.756299999999998
02.02.2016 23:00:00.000 GMT+0100,16135.826,16384.339,15957.441,16337.857,42.3179
03.02.2016 23:00:00.000 GMT+0100,16440.727,16485.361,16205.986,16421.426,24.064500000000002
04.02.2016 23:00:00.000 GMT+0100,16384.025,16461.201,16126.492,16197.886,23.1797
05.02.2016 23:00:00.000 GMT+0100,16197.886,16197.886,16197.886,16197.886,0
06.02.2016 23:00:00.000 GMT+0100,16197.886,16197.886,16197.886,16197.886,0
07.02.2016 23:00:00.000 GMT+0100,16257.894,16267.068,15798.320,16026.468,24.0283
08.02.2016 23:00:00.000 GMT+0100,15929.842,16135.461,15839.486,16019.894,52.46769999999999
09.02.2016 23:00:00.000 GMT+0100,15955.979,16201.986,15897.302,15916.372,22.196099999999998
10.02.2016 23:00:00.000 GMT+0100,15833.994,15857.975,15501.904,15649.908,49.6846
11.02.2016 23:00:00.000 GMT+0100,15659.991,15971.479,15641.494,15967.971,43.4498
12.02.2016 23:00:00.000 GMT+0100,15967.971,15967.971,15967.971,15967.971,0
13.02.2016 23:00:00.000 GMT+0100,15967.971,15967.971,15967.971,15967.971,0
14.02.2016 23:00:00.000 GMT+0100,16109.942,16205.846,16081.357,16162.978,6.0051
15.02.2016 23:00:00.000 GMT+0100,16215.971,16227.879,16025.707,16189.323,43.9188
16.02.2016 23:00:00.000 GMT+0100,16134.890,16488.498,16109.736,16449.820,32.5113
17.02.2016 23:00:00.000 GMT+0100,16464.904,16549.498,16388.887,16414.341,25.560299999999998
18.02.2016 23:00:00.000 GMT+0100,16450.975,16469.953,16274.679,16385.821,41.8984
19.02.2016 23:00:00.000 GMT+0100,16385.821,16385.821,16385.821,16385.821,0
20.02.2016 23:00:00.000 GMT+0100,16385.821,16385.821,16385.821,16385.821,0
21.02.2016 23:00:00.000 GMT+0100,16464.327,16662.447,16461.288,16611.649,33.3893
22.02.2016 23:00:00.000 GMT+0100,16521.906,16601.499,16401.340,16431.389,37.4485
23.02.2016 23:00:00.000 GMT+0100,16417.373,16506.971,16161.338,16482.913,31.333400000000008
24.02.2016 23:00:00.000 GMT+0100,16462.386,16698.308,16426.264,16693.760,44.99229999999999
25.02.2016 23:00:00.000 GMT+0100,16705.451,16844.497,16622.464,16639.880,26.068099999999998
26.02.2016 23:00:00.000 GMT+0100,16639.880,16639.880,16639.880,16639.880,0
27.02.2016 23:00:00.000 GMT+0100,16639.880,16639.880,16639.880,16639.880,0
28.02.2016 23:00:00.000 GMT+0100,16536.415,16726.051,16495.882,16498.428,13.739699999999997
29.02.2016 23:00:00.000 GMT+0100,16520.880,16864.466,16520.880,16852.485,10.223700000000003
01.03.2016 23:00:00.000 GMT+0100,16916.336,16916.873,16763.594,16891.373,10.777099999999999
02.03.2016 23:00:00.000 GMT+0100,16898.924,16943.120,16816.467,16940.467,11.098499999999998
03.03.2016 23:00:00.000 GMT+0100,16940.370,17061.638,16896.549,17004.312,10.407
04.03.2016 23:00:00.000 GMT+0100,17004.312,17004.312,17004.312,17004.312,0
05.03.2016 23:00:00.000 GMT+0100,17004.312,17004.312,17004.312,17004.312,0
06.03.2016 23:00:00.000 GMT+0100,16981.902,17097.843,16915.909,17064.929,10.663800000000002
07.03.2016 23:00:00.000 GMT+0100,16996.951,17072.431,16916.389,16966.445,88.214
08.03.2016 23:00:00.000 GMT+0100,17008.836,17081.370,16943.455,16992.863,26.531000000000002
09.03.2016 23:00:00.000 GMT+0100,17007.981,17176.446,16819.394,16996.373,34.61429999999999
10.03.2016 23:00:00.000 GMT+0100,17094.019,17219.909,17090.324,17208.365,23.4639
11.03.2016 23:00:00.000 GMT+0100,17208.365,17208.365,17208.365,17208.365,0
12.03.2016 23:00:00.000 GMT+0100,17208.365,17208.365,17208.365,17208.365,0
13.03.2016 22:00:00.000 GMT+0100,17167.851,17273.868,17147.337,17225.869,15.063699999999999
14.03.2016 22:00:00.000 GMT+0100,17182.993,17250.985,17116.366,17250.482,10.0475
15.03.2016 22:00:00.000 GMT+0100,17256.828,17378.983,17185.977,17322.902,13.2518
16.03.2016 22:00:00.000 GMT+0100,17359.805,17527.900,17240.814,17483.411,17.7045
17.03.2016 22:00:00.000 GMT+0100,17491.810,17614.412,17455.322,17587.578,7.1397
18.03.2016 22:00:00.000 GMT+0100,17587.578,17587.578,17587.578,17587.578,0
19.03.2016 22:00:00.000 GMT+0100,17587.578,17587.578,17587.578,17587.578,0
20.03.2016 22:00:00.000 GMT+0100,17554.426,17648.887,17539.515,17622.710,22.0079
21.03.2016 22:00:00.000 GMT+0100,17617.415,17649.993,17529.810,17588.394,29.2643
22.03.2016 22:00:00.000 GMT+0100,17569.862,17616.486,17485.422,17509.976,18.8365
23.03.2016 22:00:00.000 GMT+0100,17496.424,17516.991,17395.990,17514.850,20.8477
24.03.2016 22:00:00.000 GMT+0100,17514.850,17514.850,17514.850,17514.850,0
25.03.2016 22:00:00.000 GMT+0100,17514.850,17514.850,17514.850,17514.850,0
26.03.2016 22:00:00.000 GMT+0100,17514.850,17514.850,17514.850,17514.850,0
27.03.2016 23:00:00.000 GMT+0200,17583.404,17621.489,17487.303,17535.884,15.1764
28.03.2016 23:00:00.000 GMT+0200,17560.470,17641.202,17429.819,17637.895,16.964800000000004
29.03.2016 23:00:00.000 GMT+0200,17648.334,17788.987,17644.353,17716.973,22.6675
30.03.2016 23:00:00.000 GMT+0200,17693.877,17754.473,17660.316,17686.977,24.232300000000002
31.03.2016 23:00:00.000 GMT+0200,17656.645,17809.055,17565.255,17791.890,13.231800000000002
01.04.2016 23:00:00.000 GMT+0200,17791.890,17791.890,17791.890,17791.890,0
02.04.2016 23:00:00.000 GMT+0200,17791.890,17791.890,17791.890,17791.890,0
03.04.2016 23:00:00.000 GMT+0200,17816.289,17843.880,17708.815,17737.831,8.930200000000001
04.04.2016 23:00:00.000 GMT+0200,17680.355,17714.823,17578.366,17602.878,18.3623
05.04.2016 23:00:00.000 GMT+0200,17663.824,17724.962,17537.903,17712.838,28.889200000000002
06.04.2016 23:00:00.000 GMT+0200,17704.857,17718.527,17482.095,17544.899,24.961000000000002
07.04.2016 23:00:00.000 GMT+0200,17594.876,17694.342,17523.333,17577.487,28.559600000000003
08.04.2016 23:00:00.000 GMT+0200,17577.487,17577.487,17577.487,17577.487,0
09.04.2016 23:00:00.000 GMT+0200,17577.487,17577.487,17577.487,17577.487,0
10.04.2016 23:00:00.000 GMT+0200,17565.374,17731.380,17498.803,17556.876,29.064200000000007
11.04.2016 23:00:00.000 GMT+0200,17575.309,17742.822,17530.201,17713.891,31.2079
12.04.2016 23:00:00.000 GMT+0200,17768.189,17916.909,17751.787,17901.824,7.539899999999999
13.04.2016 23:00:00.000 GMT+0200,17902.910,17959.371,17859.217,17922.870,84.1253
14.04.2016 23:00:00.000 GMT+0200,17933.459,17936.477,17863.575,17888.382,22.1945
15.04.2016 23:00:00.000 GMT+0200,17888.382,17888.382,17888.382,17888.382,0
16.04.2016 23:00:00.000 GMT+0200,17888.382,17888.382,17888.382,17888.382,0
17.04.2016 23:00:00.000 GMT+0200,17796.905,18003.411,17770.410,17998.820,89.05369999999999
18.04.2016 23:00:00.000 GMT+0200,17997.466,18101.495,17981.398,18053.958,43.622299999999996
19.04.2016 23:00:00.000 GMT+0200,17999.099,18166.808,17986.312,18102.358,15.871300000000002
20.04.2016 23:00:00.000 GMT+0200,18153.096,18157.612,17965.184,17990.426,18.2808
21.04.2016 23:00:00.000 GMT+0200,17999.983,18027.910,17904.391,18002.946,57.9378
22.04.2016 23:00:00.000 GMT+0200,18002.946,18002.946,18002.946,18002.946,0
23.04.2016 23:00:00.000 GMT+0200,18002.946,18002.946,18002.946,18002.946,0
24.04.2016 23:00:00.000 GMT+0200,17982.869,17997.037,17849.968,17975.536,14.152099999999999
25.04.2016 23:00:00.000 GMT+0200,17979.630,18048.570,17930.923,17988.472,22.207
26.04.2016 23:00:00.000 GMT+0200,17953.837,18085.311,17918.360,18044.969,28.953400000000002
27.04.2016 23:00:00.000 GMT+0200,17926.957,18033.980,17795.492,17836.434,30.9638
28.04.2016 23:00:00.000 GMT+0200,17835.380,17863.480,17646.703,17775.258,32.1719
29.04.2016 23:00:00.000 GMT+0200,17775.258,17775.258,17775.258,17775.258,0
30.04.2016 23:00:00.000 GMT+0200,17775.258,17775.258,17775.258,17775.258,0
01.05.2016 23:00:00.000 GMT+0200,17769.368,17910.944,17756.606,17886.439,13.023
02.05.2016 23:00:00.000 GMT+0200,17867.666,17879.917,17665.306,17750.378,23.8576
03.05.2016 23:00:00.000 GMT+0200,17746.436,17773.392,17606.906,17649.919,17.990800000000004
04.05.2016 23:00:00.000 GMT+0200,17699.691,17756.638,17611.765,17658.427,51.57289999999999
05.05.2016 23:00:00.000 GMT+0200,17623.368,17743.475,17541.263,17736.867,24.6099
06.05.2016 23:00:00.000 GMT+0200,17736.867,17736.867,17736.867,17736.867,0
07.05.2016 23:00:00.000 GMT+0200,17736.867,17736.867,17736.867,17736.867,0
08.05.2016 23:00:00.000 GMT+0200,17752.320,17794.144,17662.967,17710.376,10.3242
09.05.2016 23:00:00.000 GMT+0200,17760.944,17933.017,17746.802,17925.374,12.5319
10.05.2016 23:00:00.000 GMT+0200,17860.318,17878.471,17709.356,17715.930,12.762400000000001
11.05.2016 23:00:00.000 GMT+0200,17737.853,17801.372,17619.864,17722.428,12.1499
12.05.2016 23:00:00.000 GMT+0200,17661.252,17736.449,17507.984,17536.467,16.9768
13.05.2016 23:00:00.000 GMT+0200,17536.467,17536.467,17536.467,17536.467,0
14.05.2016 23:00:00.000 GMT+0200,17536.467,17536.467,17536.467,17536.467,0
15.05.2016 23:00:00.000 GMT+0200,17563.866,17752.307,17520.981,17703.309,4.6962
16.05.2016 23:00:00.000 GMT+0200,17720.863,17758.995,17463.902,17529.963,24.850900000000003
17.05.2016 23:00:00.000 GMT+0200,17519.981,17636.997,17414.267,17524.481,34.6229
18.05.2016 23:00:00.000 GMT+0200,17473.866,17510.999,17326.925,17429.801,36.852999999999994
19.05.2016 23:00:00.000 GMT+0200,17506.421,17572.499,17465.763,17500.303,32.5126
20.05.2016 23:00:00.000 GMT+0200,17500.303,17500.303,17500.303,17500.303,0
21.05.2016 23:00:00.000 GMT+0200,17500.303,17500.303,17500.303,17500.303,0
22.05.2016 23:00:00.000 GMT+0200,17519.344,17558.372,17457.307,17496.009,31.8761
23.05.2016 23:00:00.000 GMT+0200,17473.326,17743.490,17462.287,17703.882,31.0828
24.05.2016 23:00:00.000 GMT+0200,17745.478,17892.366,17740.814,17846.894,29.4471
25.05.2016 23:00:00.000 GMT+0200,17837.871,17889.962,17803.245,17828.869,25.803500000000003
26.05.2016 23:00:00.000 GMT+0200,17851.478,17872.994,17820.771,17866.306,26.1677
27.05.2016 23:00:00.000 GMT+0200,17866.306,17866.306,17866.306,17866.306,0
28.05.2016 23:00:00.000 GMT+0200,17866.306,17866.306,17866.306,17866.306,0
29.05.2016 23:00:00.000 GMT+0200,17911.822,17917.573,17892.915,17912.493,0.8741000000000001
30.05.2016 23:00:00.000 GMT+0200,17911.375,17912.996,17721.440,17764.312,19.879199999999997
31.05.2016 23:00:00.000 GMT+0200,17781.754,17806.552,17662.977,17780.811,10.0391
01.06.2016 23:00:00.000 GMT+0200,17745.909,17831.889,17699.869,17831.889,28.0727
02.06.2016 23:00:00.000 GMT+0200,17832.000,17857.520,17686.592,17805.000,10.359899999999998
03.06.2016 23:00:00.000 GMT+0200,17805.000,17805.000,17805.000,17805.000,0
04.06.2016 23:00:00.000 GMT+0200,17805.000,17805.000,17805.000,17805.000,0
05.06.2016 23:00:00.000 GMT+0200,17814.454,17947.999,17796.647,17919.862,28.0998
06.06.2016 23:00:00.000 GMT+0200,17936.498,18002.022,17936.103,17943.908,16.4439
07.06.2016 23:00:00.000 GMT+0200,17945.436,18017.182,17927.427,18001.857,23.410500000000003
08.06.2016 23:00:00.000 GMT+0200,17984.747,18003.815,17914.386,17985.845,9.368899999999998
09.06.2016 23:00:00.000 GMT+0200,17962.115,17971.796,17809.347,17869.862,17.6327
10.06.2016 23:00:00.000 GMT+0200,17869.862,17869.862,17869.862,17869.862,0
11.06.2016 23:00:00.000 GMT+0200,17869.862,17869.862,17869.862,17869.862,0
12.06.2016 23:00:00.000 GMT+0200,17796.026,17891.625,17733.486,17736.834,26.700600000000005
13.06.2016 23:00:00.000 GMT+0200,17760.483,17760.483,17591.158,17671.473,24.963400000000007
14.06.2016 23:00:00.000 GMT+0200,17659.396,17766.925,17629.669,17648.426,18.919
15.06.2016 23:00:00.000 GMT+0200,17581.961,17748.005,17468.158,17724.864,13.9444
16.06.2016 23:00:00.000 GMT+0200,17748.744,17754.312,17598.707,17666.946,34.9618
17.06.2016 23:00:00.000 GMT+0200,17666.946,17666.946,17666.946,17666.946,0
18.06.2016 23:00:00.000 GMT+0200,17666.946,17666.946,17666.946,17666.946,0
19.06.2016 23:00:00.000 GMT+0200,17820.346,17945.993,17798.251,17805.441,34.7662
20.06.2016 23:00:00.000 GMT+0200,17858.438,17886.994,17794.266,17823.890,32.8746
21.06.2016 23:00:00.000 GMT+0200,17851.989,17918.908,17767.296,17779.902,10.662400000000002
22.06.2016 23:00:00.000 GMT+0200,17874.699,18007.182,17841.596,18006.470,17.342399999999994
23.06.2016 23:00:00.000 GMT+0200,17330.072,17697.224,17314.346,17399.137,10.7486
