<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.04.30	3499.50	3530.40	3492.50	3526.90	5685	304154	110
2019.05.02	3501.35	3516.00	3482.05	3489.50	15089	795493	170
2019.05.03	3495.50	3515.50	3492.50	3514.50	7410	399759	110
2019.05.06	3454.85	3479.05	3425.80	3476.20	14874	767745	120
2019.05.07	3451.90	3471.30	3383.20	3393.20	26526	1342176	120
2019.05.08	3402.95	3427.75	3391.75	3416.10	21477	1086729	120
2019.05.09	3392.90	3396.00	3347.50	3377.90	27460	1406463	120
2019.05.10	3373.65	3403.00	3349.95	3399.00	34074	1737624	170
2019.05.13	3366.65	3370.80	3311.30	3320.80	30619	1564472	110
2019.05.14	3337.65	3375.30	3332.80	3361.70	10961	564270	170
2019.05.15	3366.60	3392.50	3333.10	3387.50	19614	1008481	170
2019.05.16	3371.55	3442.30	3365.70	3430.70	16432	852844	110
2019.05.17	3417.20	3438.70	3402.70	3417.10	27489	1405624	120
2019.05.20	3418.00	3427.60	3359.50	3366.00	22719	1142676	100
2019.05.21	3381.15	3395.75	3368.20	3387.20	11702	592353	170
2019.05.22	3379.90	3396.35	3358.35	3379.80	13223	668231	110
2019.05.23	3362.70	3362.80	3316.80	3325.70	23433	1190971	170
2019.05.24	3339.80	3365.25	3336.80	3355.70	14118	722228	160
2019.05.27	3359.05	3381.30	3356.75	3363.20	5798	294018	110
2019.05.28	3373.45	3374.20	3329.50	3329.50	27897	1428737	130
2019.05.29	3322.20	3322.20	3287.05	3303.20	25499	1288292	110
2019.05.30	3308.25	3323.45	3304.65	3321.00	9268	463508	120
2019.05.31	3284.50	3286.50	3255.90	3274.30	19716	1001979	110
2019.06.03	3256.15	3298.55	3245.30	3280.20	31751	1594520	120
2019.06.04	3283.10	3339.80	3273.20	3337.80	23385	1195635	100
2019.06.05	3337.70	3355.70	3324.90	3342.70	28075	1433911	110
2019.06.06	3335.70	3371.30	3324.90	3342.20	25250	1275619	120
2019.06.07	3347.15	3390.70	3345.60	3374.50	19186	968754	130
2019.06.10	3390.50	3393.70	3378.80	3381.50	8973	470040	130
2019.06.11	3391.10	3417.30	3385.10	3395.10	11285	584717	130
2019.06.12	3382.00	3391.20	3375.20	3380.00	14136	730137	120
2019.06.13	3379.00	3401.20	3372.00	3388.00	14318	742986	130
2019.06.14	3390.60	3390.90	3361.45	3382.90	11164	584294	130
2019.06.17	3385.35	3393.90	3374.40	3381.80	8353	426828	150
2019.06.18	3379.50	3458.45	3365.00	3453.50	16772	854292	120
2019.06.19	3454.05	3462.70	3443.55	3456.00	16073	817408	170
2019.06.20	3468.95	3486.65	3458.95	3473.40	26815	942908	100
2019.06.21	3459.40	3497.60	3447.40	3449.40	14718	477570	100
2019.06.24	3459.30	3473.30	3445.30	3446.30	10848	348249	100
2019.06.25	3442.70	3453.35	3431.20	3432.20	13936	451826	100
2019.06.26	3437.20	3459.45	3433.20	3438.20	13337	428213	110
2019.06.27	3450.75	3454.30	3424.45	3443.20	9075	282150	110
2019.06.28	3443.30	3476.50	3439.30	3470.20	5282	166697	110
2019.07.01	3508.75	3519.85	3492.40	3499.20	8525	284453	110
2019.07.02	3501.75	3512.30	3490.40	3511.20	5494	183162	110
2019.07.03	3511.20	3550.10	3508.20	3549.10	4961	173688	110
2019.07.04	3540.40	3549.40	3536.95	3541.20	2426	84284	110
2019.07.05	3542.40	3544.60	3513.60	3532.40	8581	281811	110
2019.07.08	3514.40	3531.60	3514.40	3519.40	6173	209047	110
2019.07.09	3513.40	3517.40	3492.50	3514.30	7517	246877	110
2019.07.10	3509.90	3524.10	3497.45	3506.90	9352	324191	110
2019.07.11	3516.50	3517.90	3492.10	3499.90	8276	276392	110
2019.07.12	3508.90	3510.90	3492.10	3496.90	7198	239478	110
2019.07.15	3503.35	3517.80	3483.00	3505.80	6662	223874	110
2019.07.16	3500.80	3531.00	3497.80	3514.70	7445	233160	110
2019.07.17	3512.70	3529.00	3493.70	3493.70	5700	181223	110
2019.07.18	3473.70	3502.90	3469.85	3485.60	10137	313013	110
2019.07.19	3501.15	3514.80	3469.70	3473.60	10326	336035	110
2019.07.22	3478.85	3500.70	3475.35	3490.50	8140	273139	100
2019.07.23	3502.30	3544.00	3500.65	3541.00	7252	244139	100
2019.07.24	3535.00	3546.00	3520.20	3545.00	6814	238683	110
2019.07.25	3551.00	3574.00	3489.20	3505.00	20916	668936	100
