<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.09.21	7382.93	7503.93	7380.07	7480.07	134322	20148300	80
2018.09.24	7460.85	7488.21	7451.50	7453.21	114073	17110950	80
2018.09.25	7449.80	7519.20	7447.01	7481.04	127935	19190250	80
2018.09.26	7486.10	7524.33	7477.09	7489.30	130676	19601400	80
2018.09.27	7491.85	7560.63	7487.97	7543.47	133660	20049000	80
2018.09.28	7543.75	7558.96	7476.09	7498.72	140985	21147750	80
2018.10.01	7522.25	7528.54	7463.18	7499.68	125355	18803250	80
2018.10.02	7490.05	7500.24	7446.96	7486.20	159100	23865000	80
2018.10.03	7478.75	7540.65	7478.75	7522.50	96625	14493750	70
2018.10.04	7501.05	7518.55	7398.55	7420.70	159345	23901750	70
2018.10.05	7426.45	7449.35	7300.45	7320.60	155527	23329050	70
2018.10.08	7319.45	7326.70	7226.45	7265.60	157919	23687850	70
2018.10.09	7259.65	7259.65	7187.35	7232.25	163284	24492600	70
2018.10.10	7239.45	7246.45	7097.00	7097.35	192977	28946550	70
2018.10.11	7080.55	7089.95	6924.45	6967.80	258773	38815950	90
2018.10.12	6998.70	7075.95	6955.45	7025.80	222872	33430800	70
2018.10.15	7010.35	7046.35	6963.15	7028.95	206436	30965400	70
2018.10.16	7031.95	7088.10	7000.45	7080.45	149276	22391400	70
2018.10.17	7087.25	7098.00	7021.25	7064.25	155847	23377050	70
2018.10.18	7046.45	7080.95	6983.45	7009.10	191831	28774650	70
2018.10.19	7012.25	7074.25	7011.25	7040.25	213111	31966650	70
2018.10.22	7012.65	7118.15	7009.15	7056.45	186494	27974100	70
2018.10.23	7032.95	7037.70	6931.45	7010.45	257387	38608050	70
2018.10.24	7014.85	7054.75	6897.25	6897.25	317654	47648100	70
2018.10.25	6909.95	7032.85	6890.35	6998.45	347350	52102500	70
2018.10.26	6948.35	6984.65	6854.15	6945.15	371695	55754250	70
2018.10.29	6976.75	7091.35	6921.95	6978.65	378612	56791800	70
2018.10.30	6993.85	7090.85	6986.85	7090.85	373847	56077050	70
2018.10.31	7088.20	7168.15	7082.15	7115.85	332630	49894500	70
2018.11.01	7117.85	7170.25	7081.25	7126.75	344682	51702300	70
2018.11.02	7135.55	7197.45	7075.85	7114.35	228196	34229400	70
2018.11.05	7100.55	7147.75	7082.85	7109.65	225250	33787500	70
2018.11.06	7121.65	7131.05	7033.05	7073.55	172367	25855050	70
2018.11.07	7056.25	7158.65	7053.15	7158.15	280471	42070650	70
2018.11.08	7155.75	7177.95	7119.85	7132.45	320120	48018000	70
2018.11.09	7131.95	7141.65	7075.15	7130.35	430562	64584300	70
2018.11.12	7128.95	7182.35	7049.85	7054.35	207717	31157550	70
2018.11.13	7045.75	7110.15	7021.65	7048.15	238776	35816400	70
2018.11.14	7056.90	7121.05	6984.65	7037.15	548144	82220844	70
2018.11.15	7015.75	7104.55	6985.15	7088.95	643814	95989051	0
2018.11.16	7091.85	7101.25	6974.75	7042.25	833800	125011537	70
2018.11.19	7032.35	7078.95	6978.85	7002.95	230493	34557681	70
2018.11.20	6997.05	7017.15	6909.75	6933.05	354079	53094157	70
2018.11.21	6933.35	7073.75	6928.75	7059.45	267311	40057922	70
2018.11.22	7056.70	7058.45	6949.15	6965.65	28298	0	0
2018.11.23	6977.95	6993.85	6917.35	6951.85	158793	23796563	70
2018.11.26	6962.75	7056.15	6957.25	7052.75	182088	27292620	70
2018.11.27	7020.35	7090.35	6988.85	7043.85	219258	15719743	70
2018.11.28	7046.05	7081.40	6993.05	7080.70	212184	10597740	80
2018.11.29	7072.55	7085.55	7022.05	7051.40	428545	21415970	70
2018.11.30	7048.50	7050.25	6964.25	7014.25	374599	18712560	70
2018.12.03	7059.25	7151.65	7049.35	7096.15	211282	10559269	70
2018.12.04	7083.60	7103.35	6930.20	6943.85	239369	11959100	70
2018.12.05	6953.15	6982.80	6913.55	6919.05	329168	16436625	70
2018.12.06	6893.65	6893.65	6674.55	6787.55	1072484	53611920	70
2018.12.07	6794.75	6874.35	6737.80	6761.65	257586	12873931	70
2018.12.10	6733.40	6823.65	6717.65	6773.75	303306	15160360	70
2018.12.11	6767.35	6864.85	6747.85	6833.35	481200	24049852	80
2018.12.12	6850.65	6909.65	6832.05	6857.15	724103	36189325	70
2018.12.13	6862.90	6916.15	6850.15	6850.65	871272	43530822	70
2018.12.14	6833.85	6873.35	6793.35	6806.25	1373915	68681064	70
2018.12.17	6825.60	6859.85	6697.95	6734.45	254863	12737362	70
2018.12.18	6751.35	6769.75	6689.05	6703.15	241870	12088458	70
2018.12.19	6694.35	6798.25	6668.60	6685.75	258953	12942970	70
2018.12.20	6700.25	6770.75	6635.50	6667.75	608709	30428548	70
2018.12.21	6690.00	6756.90	6635.25	6636.00	730321	36497752	70
2018.12.24	6644.25	6705.35	6641.00	6675.40	40061	1999335	70
2018.12.27	6701.25	6761.25	6544.15	6667.65	326020	16295052	70
2018.12.28	6664.05	6763.95	6635.05	6735.05	593497	29666296	70
2018.12.31	6769.75	6769.75	6725.25	6740.90	49186	2454101	70
2019.01.02	6700.75	6772.65	6607.85	6762.65	319284	15961826	70
2019.01.03	6710.45	6762.55	6685.45	6703.10	295885	14790135	170
2019.01.04	6690.85	6873.70	6689.35	6844.40	479589	23976190	70
2019.01.07	6864.70	6882.75	6785.45	6820.95	206753	10331127	70
2019.01.08	6835.65	6912.35	6811.65	6897.85	197469	9867776	70
2019.01.09	6906.05	6957.05	6901.25	6913.15	240354	12009828	70
2019.01.10	6896.40	6975.85	6864.65	6968.80	479325	23955316	70
2019.01.11	6957.60	7008.05	6905.05	6915.85	675245	33750700	70
2019.01.14	6888.85	6911.35	6844.05	6864.30	197184	9853258	70
2019.01.15	6878.70	6945.10	6851.95	6887.45	251829	12584131	70
2019.01.16	6879.75	6916.75	6847.25	6862.40	201967	10090825	70
2019.01.17	6857.25	6862.40	6799.75	6855.75	217277	10856363	70
2019.01.18	6859.40	7004.30	6858.90	6994.40	223990	11192345	70
2019.01.21	6996.40	6998.15	6957.45	6981.15	124269	6210803	70
2019.01.22	6968.05	6977.05	6850.20	6863.45	232584	11625156	70
2019.01.23	6867.15	6900.15	6812.15	6846.15	241076	12047800	70
2019.01.24	6840.55	6858.15	6804.15	6825.05	236901	11838829	70
2019.01.25	6826.60	6862.35	6794.50	6796.35	228371	11414095	70
2019.01.28	6789.25	6816.20	6734.75	6774.35	230078	11500116	70
2019.01.29	6744.69	6874.70	6744.69	6860.05	236186	11804608	70
